VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
7153,PINE STATE TRADING CO,20527,Christmas Traditions Pnk Mos,6.89,9.99,750.0,12,82.68,0.0,0.0,0.0,0.0,15884.819999999998,-82.68,-inf,0.0,0.0
7153,PINE STATE TRADING CO,21788,LiDestri Bloody Mary,6.89,9.99,1500.0,12,82.68,2.0,17.98,17.979999542236328,0.4399999976158142,15884.819999999998,-64.7,-359.84427141268077,0.16666666666666666,0.2174649250120948
7153,PINE STATE TRADING CO,24642,Red Fire OV Znfdl,6.89,9.99,750.0,12,82.68,0.0,0.0,0.0,0.0,15884.819999999998,-82.68,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,19056,Wolf Blass Yellow Lbl Chard,5.88,9.99,750.0,14,82.32000000000001,11.0,98.89,53.939998626708984,1.219999998807907,14836.570000000005,16.569999999999993,16.75599150571341,0.7857142857142857,1.201287657920311
3252,E & J GALLO WINERY,23542,Vin Vault Pnt Nr,6.86,18.99,3000.0,12,82.32,0.0,0.0,0.0,0.0,61966.909999999996,-82.32,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,18002,Vendange Sweet Red,4.57,6.99,1500.0,18,82.26,5.0,34.95,27.959999084472656,1.1099999845027924,79528.99,-47.31,-135.3648068669528,0.2777777777777778,0.424872355944566
1392,CONSTELLATION BRANDS INC,19862,Rex Goliath American Chard,3.42,4.99,500.0,24,82.08,4.0,19.96,4.989999771118164,0.30000001192092896,79528.99,-62.12,-311.2224448897795,0.16666666666666666,0.24317738791423005
10754,PERFECTA WINES,17018,Riebeek Cellars Pinotage,6.84,9.99,750.0,12,82.08,1.0,10.99,10.989999771118164,0.10999999940395355,28720.52,-71.09,-646.8607825295724,0.08333333333333333,0.13389376218323587
9552,M S WALKER INC,24203,Vega Sindoa 14 Garnacha Nava,4.82,6.99,750.0,17,81.94,1.0,12.99,12.989999771118164,0.10999999940395355,55551.819999999985,-68.95,-530.7929176289454,0.058823529411764705,0.15853063216988042
9552,M S WALKER INC,4408,Screech Spiced Rum,10.23,12.99,750.0,8,81.84,48.0,645.5200000000002,565.5799903869629,37.880001068115234,55551.819999999985,563.6800000000002,87.32184905192713,6.0,7.887585532746825
653,STATE WINE & SPIRITS,26629,Nexo Rioja,6.8,9.99,750.0,12,81.6,12.0,119.88,9.989999771118164,1.350000023841858,8014.98,38.28,31.931931931931935,1.0,1.4691176470588236
4425,MARTIGNETTI COMPANIES,20795,Kracher Beerenauslese Cuvee,6.8,9.99,375.0,12,81.6,0.0,0.0,0.0,0.0,144929.24,-81.6,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,19861,Rex Goliath Pnt Gri,3.39,4.99,500.0,24,81.36,2.0,9.98,9.979999542236328,0.1599999964237213,79528.99,-71.38,-715.2304609218436,0.08333333333333333,0.12266470009832842
90024,VINILANDIA USA,13220,Le Sec Richettes Cote d Rhon,3.39,4.99,750.0,24,81.36,0.0,0.0,0.0,0.0,2802.6400000000003,-81.36,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,3888,Paul Masson Peach Brandy,0.76,0.99,50.0,107,81.32,52.0,51.48000000000001,34.65000033378601,2.6400000005960464,79528.99,-29.839999999999982,-57.96425796425792,0.48598130841121495,0.6330545991146092
2000,SOUTHERN WINE & SPIRITS NE,38190,Argiola Costera Isola dei N,6.75,9.99,750.0,12,81.0,0.0,0.0,0.0,0.0,19016.59,-81.0,-inf,0.0,0.0
3252,E & J GALLO WINERY,44370,Gallo Twin Vly Moscato,6.75,9.99,1500.0,12,81.0,2.0,19.98,9.989999771118164,0.44999998807907104,61966.909999999996,-61.019999999999996,-305.4054054054054,0.16666666666666666,0.24666666666666667
7153,PINE STATE TRADING CO,17869,La Joya Svgn Blanc,8.1,11.99,750.0,10,81.0,2.0,23.98,23.979999542236328,0.2199999988079071,15884.819999999998,-57.019999999999996,-237.78148457047536,0.2,0.2960493827160494
10754,PERFECTA WINES,15001,Jubileo Meritage,6.75,9.99,750.0,12,81.0,0.0,0.0,0.0,0.0,28720.52,-81.0,-inf,0.0,0.0
480,BACARDI USA INC,2502,Dewars Wh Label & Honey 2 Pk,26.92,34.99,750.0,3,80.76,0.0,0.0,0.0,0.0,89286.26999999999,-80.76,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21119,Wicked Silky Shiraz,2.24,9.99,750.0,36,80.64,0.0,0.0,0.0,0.0,68054.70000000003,-80.64,-inf,0.0,0.0
4692,KOBRAND CORPORATION,27069,Medici Ermete Concerto Lmbrs,13.42,19.99,750.0,6,80.52,0.0,0.0,0.0,0.0,9139.38,-80.52,-inf,0.0,0.0
90047,CRUSH WINES,16664,Eden Northern Spy 09 Cider,20.13,29.99,375.0,4,80.52,0.0,0.0,0.0,0.0,1457.7299999999998,-80.52,-inf,0.0,0.0
3252,E & J GALLO WINERY,12125,Gallo Family Vyds Sweet Red,6.7,9.99,1500.0,12,80.4,3.0,29.97,29.969999313354492,0.6599999964237213,61966.909999999996,-50.43000000000001,-168.26826826826832,0.25,0.3727611940298507
7153,PINE STATE TRADING CO,11426,Emerald Bay Cab Svgn Cnt Cst,6.7,9.99,750.0,12,80.4,0.0,0.0,0.0,0.0,15884.819999999998,-80.4,-inf,0.0,0.0
7153,PINE STATE TRADING CO,23655,Tavernello Pnt Grigio,3.35,4.99,750.0,24,80.4,0.0,0.0,0.0,0.0,15884.819999999998,-80.4,-inf,0.0,0.0
10754,PERFECTA WINES,13424,Merriam Vyds Simoneau Chard,6.7,19.99,750.0,12,80.4,0.0,0.0,0.0,0.0,28720.52,-80.4,-inf,0.0,0.0
90024,VINILANDIA USA,19284,The Curator White,6.7,9.99,750.0,12,80.4,12.0,119.88,9.989999771118164,1.350000023841858,2802.6400000000003,39.47999999999999,32.93293293293292,1.0,1.4910447761194028
9165,ULTRA BEVERAGE COMPANY LLP,7193,Woodstock Killer Bee,8.91,15.99,750.0,9,80.19,22.0,252.78000000000003,126.3899974822998,17.34000027179718,68054.70000000003,172.59000000000003,68.27676240208878,2.4444444444444446,3.1522633744855972
4425,MARTIGNETTI COMPANIES,42256,Duboeuf Bjls Rd,3.48,9.49,187.0,23,80.04,2.0,10.58,10.579999923706055,0.05999999865889549,144929.24,-69.46000000000001,-656.5217391304349,0.08695652173913043,0.132183908045977
1392,CONSTELLATION BRANDS INC,22811,Manischewitz Cream Peach,3.33,4.99,750.0,24,79.92,0.0,0.0,0.0,0.0,79528.99,-79.92,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,22167,Dom de Reuilly Pnt Gris,6.66,9.99,750.0,12,79.92,0.0,0.0,0.0,0.0,144929.24,-79.92,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,43429,MontGras RSV Cab Svgn,6.66,9.99,750.0,12,79.92,0.0,0.0,0.0,0.0,13605.409999999998,-79.92,-inf,0.0,0.0
7153,PINE STATE TRADING CO,18384,2 Copas Spain White,6.66,9.99,750.0,12,79.92,0.0,0.0,0.0,0.0,15884.819999999998,-79.92,-inf,0.0,0.0
90017,THE IMPORTED GRAPE LLC,25549,Alisios Pinot Grigio,6.66,9.99,750.0,12,79.92,0.0,0.0,0.0,0.0,80.03,-79.92,-inf,0.0,0.0
90047,CRUSH WINES,17488,Solar de Randez White Rioja,7.99,11.99,750.0,10,79.9,0.0,0.0,0.0,0.0,1457.7299999999998,-79.9,-inf,0.0,0.0
653,STATE WINE & SPIRITS,20592,Fritz Svgn Bl Dry Creek Vly,9.93,15.99,750.0,8,79.44,0.0,0.0,0.0,0.0,8014.98,-79.44,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,20887,The Great American Wine Chrd,6.62,11.99,750.0,12,79.44,4.0,47.96,23.979999542236328,0.45000000298023224,7259.75,-31.479999999999997,-65.63803169307756,0.3333333333333333,0.6037260825780464
3252,E & J GALLO WINERY,25755,Peter Vella Moscato Sangria,9.93,14.99,5000.0,8,79.44,0.0,0.0,0.0,0.0,61966.909999999996,-79.44,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,6872,Marquis de Chasse Red Gines,6.62,9.99,750.0,12,79.44,13.0,155.87,23.979999542236328,1.4600000232458115,144929.24,76.43,49.03445178674537,1.0833333333333333,1.9621097683786506
8112,MOET HENNESSY USA INC,44718,Dom Chandon Brut Spklg,6.62,9.99,375.0,12,79.44,0.0,0.0,0.0,0.0,48347.26,-79.44,-inf,0.0,0.0
8735,SURVILLE ENTERPRISES CORP,18272,B & G Cotes du Rhone Red,6.62,9.99,750.0,12,79.44,0.0,0.0,0.0,0.0,263.32,-79.44,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,22896,Sutter Home Red Blend,6.62,9.99,1500.0,12,79.44,2.0,19.98,9.989999771118164,0.44999998807907104,11595.970000000003,-59.459999999999994,-297.59759759759754,0.16666666666666666,0.2515105740181269
4425,MARTIGNETTI COMPANIES,23792,Camila Malbec,6.61,9.79,750.0,12,79.32,12.0,117.48,9.789999961853027,1.350000023841858,144929.24,38.16000000000001,32.482124616956085,1.0,1.4810892586989413
1392,CONSTELLATION BRANDS INC,7412,Manischewitz Blackberry Kshr,3.3,4.99,750.0,24,79.2,11.0,54.890000000000015,49.89999771118164,1.209999993443489,79528.99,-24.309999999999988,-44.288577154308584,0.4583333333333333,0.6930555555555558
7153,PINE STATE TRADING CO,24066,Camelot Merlot,7.18,10.99,1500.0,11,78.97999999999999,3.0,32.97,32.96999931335449,0.6599999964237213,15884.819999999998,-46.00999999999999,-139.5511070670306,0.2727272727272727,0.41744745505191194
516,BANFI PRODUCTS CORP,6940,Bolla Merlot,6.57,9.99,750.0,12,78.84,0.0,0.0,0.0,0.0,8510.410000000002,-78.84,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,12146,A by Acacia Red Cal,6.57,9.99,750.0,12,78.84,0.0,0.0,0.0,0.0,7259.75,-78.84,-inf,0.0,0.0
4692,KOBRAND CORPORATION,13654,Alta Vista Malbec Mendoza,6.57,12.99,750.0,12,78.84,0.0,0.0,0.0,0.0,9139.38,-78.84,-inf,0.0,0.0
5455,MARSALLE COMPANY,3539,MacGavin's Highland Scotch,13.13,24.99,750.0,6,78.78,0.0,0.0,0.0,0.0,937.21,-78.78,-inf,0.0,0.0
9552,M S WALKER INC,738,Thatchers Organic Coffee Hou,7.87,9.99,750.0,10,78.7,0.0,0.0,0.0,0.0,55551.819999999985,-78.7,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,21217,Copain Wentzel Pnt Nr,39.21,59.99,750.0,2,78.42,5.0,299.95,239.9600067138672,0.5499999970197678,144929.24,221.52999999999997,73.85564260710117,2.5,3.824917112981382
3252,E & J GALLO WINERY,16820,Covey Run Chard,6.53,9.99,750.0,12,78.36,0.0,0.0,0.0,0.0,61966.909999999996,-78.36,-inf,0.0,0.0
7153,PINE STATE TRADING CO,43350,Frenchhouse Chard VDP D'Oc,6.53,9.99,750.0,12,78.36,0.0,0.0,0.0,0.0,15884.819999999998,-78.36,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,17282,Ch Fugue de Nenin 09,19.59,41.99,750.0,4,78.36,0.0,0.0,0.0,0.0,68054.70000000003,-78.36,-inf,0.0,0.0
9552,M S WALKER INC,11744,Parducci Sustainable Red,6.53,12.99,750.0,12,78.36,0.0,0.0,0.0,0.0,55551.819999999985,-78.36,-inf,0.0,0.0
8004,SAZERAC CO INC,5603,Gran Gala Liqueur,0.79,0.99,50.0,99,78.21000000000001,0.0,0.0,0.0,0.0,50293.62000000002,-78.21000000000001,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,14654,Arrogant Frog Chardonnay,6.49,9.99,750.0,12,77.88,0.0,0.0,0.0,0.0,13605.409999999998,-77.88,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,24134,Newman's Own Common Good Red,6.49,9.99,750.0,12,77.88,8.0,79.92,49.94999885559082,0.8799999952316284,11595.970000000003,2.0400000000000063,2.55255255255256,0.6666666666666666,1.0261941448382128
4425,MARTIGNETTI COMPANIES,22120,Don Simon Selecion Shiraz,3.24,4.99,750.0,24,77.76,3.0,14.97,14.969999313354492,0.32999999821186066,144929.24,-62.790000000000006,-419.438877755511,0.125,0.19251543209876543
4425,MARTIGNETTI COMPANIES,34792,Ch Thivin Cote de Brouilly,15.53,22.99,750.0,5,77.64999999999999,4.0,91.96,22.989999771118164,0.44999998807907104,144929.24,14.310000000000002,15.561113527620707,0.8,1.1842884739214423
10754,PERFECTA WINES,21473,Ch Malartic-Lagraviere Rouge,38.81,58.99,750.0,2,77.62,2.0,117.98,117.9800033569336,0.2199999988079071,28720.52,40.36,34.209187997965756,1.0,1.519969080133986
9165,ULTRA BEVERAGE COMPANY LLP,18632,Viberti Barolo Buon Padre,25.82,56.99,750.0,3,77.46000000000001,1.0,56.99,56.9900016784668,0.10999999940395355,68054.70000000003,-20.470000000000006,-35.91858220740482,0.3333333333333333,0.7357345726826748
6785,PALM BAY INTERNATIONAL INC,15133,Nativa Terra Cab Svgn Orgnic,6.45,9.99,750.0,12,77.4,0.0,0.0,0.0,0.0,13605.409999999998,-77.4,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,19863,Rex Goliath Cab Svgn,3.22,4.99,500.0,24,77.28,1.0,4.99,4.989999771118164,0.07999999821186066,79528.99,-72.29,-1448.6973947895792,0.041666666666666664,0.0645703933747412
90026,SILVER MOUNTAIN CIDERS,46327,Silver Mtn Hard Cider,4.54,6.99,650.0,17,77.17999999999999,0.0,0.0,0.0,0.0,0.36,-77.17999999999999,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,29205,La Terre Merlot,6.41,9.49,1500.0,12,76.92,2.0,18.98,18.979999542236328,0.4399999976158142,79528.99,-57.94,-305.26870389884084,0.16666666666666666,0.24674986999479978
9552,M S WALKER INC,14493,Carmel Road Pnt Gris,6.41,9.29,750.0,12,76.92,0.0,0.0,0.0,0.0,55551.819999999985,-76.92,-inf,0.0,0.0
9815,WINE GROUP INC,14708,Conservancy Concannon Chard,8.49,12.99,750.0,9,76.41,0.0,0.0,0.0,0.0,27100.409999999996,-76.41,-inf,0.0,0.0
11567,CAMPARI AMERICA,2308,Wild Turkey Honey VAP,12.68,16.99,750.0,6,76.08,10.0,199.9,179.90999794006348,7.890000224113464,20964.809999999998,123.82000000000001,61.940970485242616,1.6666666666666667,2.6274973711882232
9165,ULTRA BEVERAGE COMPANY LLP,13394,Debauchery Chard,3.99,13.99,750.0,19,75.81,2.0,11.58,11.579999923706055,0.2199999988079071,68054.70000000003,-64.23,-554.6632124352332,0.10526315789473684,0.15275029679461813
3252,E & J GALLO WINERY,43545,Carlo Rossi RSV Merlot Cal,5.4,7.99,1500.0,14,75.6,6.0,47.94,7.989999771118164,1.350000023841858,61966.909999999996,-27.659999999999997,-57.697121401752185,0.42857142857142855,0.6341269841269841
4692,KOBRAND CORPORATION,8580,Alize Coco Liqueur,12.59,15.99,750.0,6,75.54,0.0,0.0,0.0,0.0,9139.38,-75.54,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,5837,Leroux Cherry Brandy,6.24,7.99,750.0,12,74.88,0.0,0.0,0.0,0.0,123880.96999999999,-74.88,-inf,0.0,0.0
9552,M S WALKER INC,23404,Secoli 14 Pnt Grigio Venezia,6.8,9.99,750.0,11,74.8,0.0,0.0,0.0,0.0,55551.819999999985,-74.8,-inf,0.0,0.0
9815,WINE GROUP INC,13726,Fish Eye Pnt Nr,12.41,18.99,3000.0,6,74.46,0.0,0.0,0.0,0.0,27100.409999999996,-74.46,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,38318,Portillo Malbec,6.2,8.99,750.0,12,74.4,0.0,0.0,0.0,0.0,13605.409999999998,-74.4,-inf,0.0,0.0
7255,PSP WINES,23084,Villa Olmi Cabernet Svgn,6.2,8.99,750.0,12,74.4,0.0,0.0,0.0,0.0,648.71,-74.4,-inf,0.0,0.0
90024,VINILANDIA USA,19867,Tierra de Antes Malbec Mndza,3.1,10.99,750.0,24,74.4,0.0,0.0,0.0,0.0,2802.6400000000003,-74.4,-inf,0.0,0.0
3252,E & J GALLO WINERY,20449,Liberty Creek Merlot Tetra P,2.06,2.99,500.0,36,74.16,15.0,52.35,6.980000019073486,1.1199999749660492,61966.909999999996,-21.809999999999995,-41.6618911174785,0.4166666666666667,0.705906148867314
7153,PINE STATE TRADING CO,24985,Bodega Zafado Malbec,6.16,8.99,750.0,12,73.92,0.0,0.0,0.0,0.0,15884.819999999998,-73.92,-inf,0.0,0.0
9552,M S WALKER INC,20075,Rampolla Sammarco Toscna IGT,36.91,79.99,750.0,2,73.82,3.0,164.97,164.9700050354004,0.32999999821186066,55551.819999999985,91.15,55.25247014608718,1.5,2.2347602275806016
7749,R.P.IMPORTS INC,17322,Cortijo Rosado Rioja,9.2,13.99,750.0,8,73.6,0.0,0.0,0.0,0.0,91.5,-73.6,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,24568,PopCrush Sparkling Wine,6.12,8.99,750.0,12,73.44,0.0,0.0,0.0,0.0,79528.99,-73.44,-inf,0.0,0.0
7153,PINE STATE TRADING CO,21131,Fire Brix Cab Svgn,6.12,9.49,750.0,12,73.44,0.0,0.0,0.0,0.0,15884.819999999998,-73.44,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,17528,Dom Serene Roadblock Syrah,12.24,26.99,750.0,6,73.44,0.0,0.0,0.0,0.0,68054.70000000003,-73.44,-inf,0.0,0.0
9552,M S WALKER INC,17218,Catena Malbec Mendoza,6.12,8.99,375.0,12,73.44,0.0,0.0,0.0,0.0,55551.819999999985,-73.44,-inf,0.0,0.0
10754,PERFECTA WINES,23961,Ken Wright Cellars Pnt Nr,36.66,54.99,750.0,2,73.32,2.0,109.98,109.9800033569336,0.2199999988079071,28720.52,36.66000000000001,33.33333333333334,1.0,1.5000000000000002
3252,E & J GALLO WINERY,20443,Barefoot Bubbly Berry Fusion,6.66,9.99,750.0,11,73.26,11.0,109.88999999999999,79.91999816894531,1.209999993443489,61966.909999999996,36.62999999999998,33.33333333333332,1.0,1.4999999999999998
8892,TRINCHERO FAMILY ESTATES,20134,Fancy Pants Chard,6.07,8.99,750.0,12,72.84,0.0,0.0,0.0,0.0,11595.970000000003,-72.84,-inf,0.0,0.0
9552,M S WALKER INC,17929,Giorgio & Gianni Lambrusco,6.07,8.99,750.0,12,72.84,0.0,0.0,0.0,0.0,55551.819999999985,-72.84,-inf,0.0,0.0
5992,MCCORMICK DISTILLING CO,3301,Triple Crown Blended Whiskey,12.11,15.99,750.0,6,72.66,20.0,319.8,127.91999816894531,15.739999771118164,1567.85,247.14000000000001,77.27954971857412,3.3333333333333335,4.401321222130471
2000,SOUTHERN WINE & SPIRITS NE,12429,F Coppola Diamnd Petite Sira,9.08,15.99,750.0,8,72.64,4.0,63.96,15.989999771118164,0.44999998807907104,19016.59,-8.68,-13.570981863664791,0.5,0.8805066079295154
8320,SHAW ROSS INT L IMP LTD,924,Lombardo Marsala Ambra Dry,1.51,2.29,750.0,48,72.48,12.0,23.88,7.960000038146973,1.3400000184774399,3151.9200000000014,-48.60000000000001,-203.51758793969853,0.25,0.32947019867549665
1392,CONSTELLATION BRANDS INC,19790,Anderra Carmenere,6.03,8.99,750.0,12,72.36,0.0,0.0,0.0,0.0,79528.99,-72.36,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,17935,Butterfly Kiss Pnt Grigio,2.01,2.99,750.0,36,72.36,0.0,0.0,0.0,0.0,7259.75,-72.36,-inf,0.0,0.0
9552,M S WALKER INC,21841,Gerard Bertrand 13 Gris Blan,6.03,8.99,750.0,12,72.36,0.0,0.0,0.0,0.0,55551.819999999985,-72.36,-inf,0.0,0.0
9815,WINE GROUP INC,46662,Oak Leaf Chard Cal,2.01,2.99,750.0,36,72.36,0.0,0.0,0.0,0.0,27100.409999999996,-72.36,-inf,0.0,0.0
10754,PERFECTA WINES,19347,The Royal Chenin Blanc,6.57,11.99,750.0,11,72.27000000000001,0.0,0.0,0.0,0.0,28720.52,-72.27000000000001,-inf,0.0,0.0
9552,M S WALKER INC,20973,Lustau Pedro Ximenez San Emi,17.99,26.99,750.0,4,71.96,0.0,0.0,0.0,0.0,55551.819999999985,-71.96,-inf,0.0,0.0
7153,PINE STATE TRADING CO,15825,Octave Vino Verde White,5.99,8.99,750.0,12,71.88,6.0,53.940000000000005,53.939998626708984,0.6599999964237213,15884.819999999998,-17.93999999999999,-33.259176863181295,0.5,0.7504173622704509
9165,ULTRA BEVERAGE COMPANY LLP,33425,Est! Est!! Est!!! Bigi Grfti,2.99,4.39,750.0,24,71.76,0.0,0.0,0.0,0.0,68054.70000000003,-71.76,-inf,0.0,0.0
480,BACARDI USA INC,1414,Bacardi 8 Gift Set,14.28,23.99,750.0,5,71.4,0.0,0.0,0.0,0.0,89286.26999999999,-71.4,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,35860,Stella Merlot Veneto,5.95,8.99,1500.0,12,71.4,0.0,0.0,0.0,0.0,19016.59,-71.4,-inf,0.0,0.0
4692,KOBRAND CORPORATION,44662,Caposaldo Pnt Grigio Veneto,5.95,8.99,750.0,12,71.4,6.0,53.940000000000005,26.969999313354492,0.6700000017881393,9139.38,-17.46,-32.36929922135706,0.5,0.7554621848739496
7153,PINE STATE TRADING CO,23043,Bella Bolle Fusione Red,5.95,8.99,750.0,12,71.4,1.0,8.99,8.989999771118164,0.10999999940395355,15884.819999999998,-62.410000000000004,-694.2157953281425,0.08333333333333333,0.12591036414565826
90037,THE PIERPONT GROUP LLC,20784,Proemio Chard,5.95,8.99,750.0,12,71.4,3.0,23.97,15.979999542236328,0.32999999821186066,27.980000000000004,-47.43000000000001,-197.87234042553195,0.25,0.3357142857142857
98450,Serralles Usa LLC,4139,Don Q Coco Rum,11.9,14.99,1750.0,6,71.4,0.0,0.0,0.0,0.0,856.02,-71.4,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,25768,Estancia Rsv Meritage Paso R,71.23,103.99,3000.0,1,71.23,0.0,0.0,0.0,0.0,79528.99,-71.23,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18963,Ruca Malen Yauquen Bonarda,5.47,7.99,750.0,13,71.11,0.0,0.0,0.0,0.0,68054.70000000003,-71.11,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,21743,Telmo Rodriguez Gaba do XII,5.88,8.99,750.0,12,70.56,0.0,0.0,0.0,0.0,144929.24,-70.56,-inf,0.0,0.0
5612,MILTONS DISTRIBUTING CO,17816,Sauvignon Republic Svgn Bl,5.86,8.79,750.0,12,70.32,0.0,0.0,0.0,0.0,9.459999999999999,-70.32,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,17911,Blackstone Winemakers Malbec,4.13,10.99,750.0,17,70.21,0.0,0.0,0.0,0.0,79528.99,-70.21,-inf,0.0,0.0
7153,PINE STATE TRADING CO,21787,LiDestri Spicy Bloody Mary,5.84,8.99,1500.0,12,70.08,3.0,26.97,17.979999542236328,0.6699999868869781,15884.819999999998,-43.11,-159.84427141268077,0.25,0.3848458904109589
9552,M S WALKER INC,784,Allen's Sour Apple Liqueur,4.37,5.99,1000.0,16,69.92,0.0,0.0,0.0,0.0,55551.819999999985,-69.92,-inf,0.0,0.0
3252,E & J GALLO WINERY,23064,Liberty Creek Moscato,1.94,2.99,500.0,36,69.84,3.0,10.47,10.47000002861023,0.23999999463558197,61966.909999999996,-59.370000000000005,-567.0487106017192,0.08333333333333333,0.14991408934707903
10754,PERFECTA WINES,25381,Selbach-Oster Riesling,11.64,16.99,750.0,6,69.84,11.0,186.89,84.94999885559082,1.219999998807907,28720.52,117.04999999999998,62.63042431376745,1.8333333333333333,2.6759736540664374
7153,PINE STATE TRADING CO,4337,Rumson's Grand Rsv Rum,34.91,43.99,750.0,2,69.82,0.0,0.0,0.0,0.0,15884.819999999998,-69.82,-inf,0.0,0.0
1128,BROWN-FORMAN CORP,309,Woodford Rsv PS The District,34.84,45.99,1000.0,2,69.68,0.0,0.0,0.0,0.0,68601.68000000001,-69.68,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,19754,BV Coastal Estate Moscato,5.8,10.99,750.0,12,69.6,1.0,10.99,10.989999771118164,0.10999999940395355,7259.75,-58.60999999999999,-533.3030027297543,0.08333333333333333,0.15790229885057472
6785,PALM BAY INTERNATIONAL INC,22958,Cavit Select Red Blend,4.57,6.99,750.0,15,68.55000000000001,8.0,71.92,71.91999816894531,0.8799999952316284,13605.409999999998,3.3699999999999903,4.685761957730798,0.5333333333333333,1.0491611962071479
7153,PINE STATE TRADING CO,23090,Angels Cup Cab Svgn,5.7,8.49,750.0,12,68.4,0.0,0.0,0.0,0.0,15884.819999999998,-68.4,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,26740,Carpineto Rosso Toscano,5.7,8.49,750.0,12,68.4,0.0,0.0,0.0,0.0,68054.70000000003,-68.4,-inf,0.0,0.0
9552,M S WALKER INC,363,4 Orange Vodka,17.05,21.99,1000.0,4,68.2,0.0,0.0,0.0,0.0,55551.819999999985,-68.2,-inf,0.0,0.0
7245,PROXIMO SPIRITS INC.,3098,Three Olives Elvis Presley,8.52,10.99,750.0,8,68.16,0.0,0.0,0.0,0.0,38994.78000000001,-68.16,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,17863,Tommasi Poggio Tufo Cab Svgn,6.8,16.99,750.0,10,68.0,0.0,0.0,0.0,0.0,144929.24,-68.0,-inf,0.0,0.0
90024,VINILANDIA USA,33707,Canaletto Pnt Grigio Venezie,5.22,9.99,750.0,13,67.86,13.0,105.87,73.90999794006348,1.439999982714653,2802.6400000000003,38.010000000000005,35.90252196089544,1.0,1.5601237842617153
4692,KOBRAND CORPORATION,22547,Jadot Savigny Narbantons 12,22.57,34.99,750.0,3,67.71,2.0,69.98,69.9800033569336,0.2199999988079071,9139.38,2.2700000000000102,3.2437839382680913,0.6666666666666666,1.033525328607296
9552,M S WALKER INC,26168,KJ Jackson Est Pnt Nr Anders,11.25,16.99,750.0,6,67.5,0.0,0.0,0.0,0.0,55551.819999999985,-67.5,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,7851,Piehole Pecan Pie,0.79,0.99,50.0,85,67.15,0.0,0.0,0.0,0.0,257032.07000000007,-67.15,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,21340,Flowers Sonoma Cst Pnt Nr,66.66,105.99,1500.0,1,66.66,0.0,0.0,0.0,0.0,144929.24,-66.66,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25532,BR Cohn Olive Hill Cab Svgn,33.33,49.99,750.0,2,66.66,0.0,0.0,0.0,0.0,68054.70000000003,-66.66,-inf,0.0,0.0
9552,M S WALKER INC,24572,Galerie Latro Cab S Knights,33.33,49.99,750.0,2,66.66,2.0,99.98,99.9800033569336,0.2199999988079071,55551.819999999985,33.32000000000001,33.32666533306662,1.0,1.4998499849985
60,ADAMBA IMPORTS INTL INC,3401,Vesica Vodka,11.1,14.99,1750.0,6,66.6,0.0,0.0,0.0,0.0,367.52,-66.6,-inf,0.0,0.0
90024,VINILANDIA USA,44781,Nicolis Recioto Valpo Clsc,6.66,9.99,500.0,10,66.6,0.0,0.0,0.0,0.0,2802.6400000000003,-66.6,-inf,0.0,0.0
